CVE,In JSON,In Benchmark,JSON CWEs,Benchmark CWEs,Matched CWEs,Only in JSON,Only in Benchmark,Has Match,Exact Match,Precision,Recall,F1 Score
CVE-2021-3888,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-3889,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-38891,True,True,CWE-326;CWE-327,CWE-326,CWE-326,CWE-327,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-38900,True,False,CWE-200,,,CWE-200,,False,False,0.0,0,0
CVE-2021-38925,True,True,CWE-326;CWE-327,CWE-326,CWE-326,CWE-327,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-38948,True,True,CWE-611,CWE-611,CWE-611,,,True,True,1.0,1.0,1.0
CVE-2021-38952,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2021-38956,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-38967,True,True,CWE-269;CWE-94,CWE-94,CWE-94,CWE-269,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-38972,True,True,CWE-1284;CWE-20,CWE-20,CWE-20,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-38973,True,True,CWE-1284;CWE-20,CWE-20,CWE-20,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-38976,True,True,CWE-522;CWE-312,CWE-522,CWE-522,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-38977,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2021-38978,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2021-38979,True,True,CWE-916;CWE-327,CWE-916,CWE-916,CWE-327,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-38983,True,True,CWE-326;CWE-327,CWE-326,CWE-326,CWE-327,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-38984,True,True,CWE-326;CWE-327;CWE-338,CWE-326,CWE-326,CWE-327;CWE-338,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-38985,True,True,CWE-1284;CWE-20,CWE-20,CWE-20,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-38999,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-39000,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-39013,True,True,CWE-200;CWE-319;CWE-209,CWE-200,CWE-200,CWE-319;CWE-209,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39020,True,True,CWE-532;CWE-200;CWE-319;CWE-209,CWE-200,CWE-200,CWE-209;CWE-319;CWE-532,,True,False,0.25,1.0,0.4
CVE-2021-39022,True,True,CWE-1236,CWE-1236,CWE-1236,,,True,True,1.0,1.0,1.0
CVE-2021-39026,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2021-39031,True,True,CWE-74,CWE-74,CWE-74,,,True,True,1.0,1.0,1.0
CVE-2021-39046,True,True,CWE-522;CWE-312,CWE-522,CWE-522,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39065,True,True,CWE-20;CWE-78,CWE-78,CWE-78,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-3908,True,True,CWE-835;CWE-400,CWE-835,CWE-835,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-3909,True,True,CWE-770;CWE-662;CWE-400,CWE-400,CWE-400,CWE-770;CWE-662,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39114,True,True,CWE-78;CWE-77;CWE-94;CWE-917,CWE-94,CWE-94,CWE-917;CWE-77;CWE-78,,True,False,0.25,1.0,0.4
CVE-2021-39115,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2021-39119,True,True,CWE-639,CWE-863,,CWE-639,CWE-863,False,False,0.0,0.0,0
CVE-2021-3912,True,True,CWE-770;CWE-400,CWE-770,CWE-770,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39127,True,False,CWE-306;CWE-639,,,CWE-306;CWE-639,,False,False,0.0,0,0
CVE-2021-39128,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2021-39134,True,True,CWE-59;CWE-178,CWE-59;CWE-178,CWE-59;CWE-178,,,True,True,1.0,1.0,1.0
CVE-2021-39135,True,True,CWE-668;CWE-59,CWE-59,CWE-59,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39138,True,True,CWE-863;CWE-639,CWE-863,CWE-863,CWE-639,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39144,True,True,CWE-94;CWE-502,CWE-306;CWE-502,CWE-502,CWE-94,CWE-306,True,False,0.5,0.5,0.5
CVE-2021-39156,True,True,CWE-22;CWE-863;CWE-706,CWE-706,CWE-706,CWE-22;CWE-863,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39159,True,True,CWE-88;CWE-78,CWE-78,CWE-78,CWE-88,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39160,True,True,CWE-74;CWE-94;CWE-78,CWE-78,CWE-78,CWE-94;CWE-74,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39163,True,True,CWE-863;CWE-200;CWE-639,CWE-863,CWE-863,CWE-639;CWE-200,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39164,True,True,CWE-863;CWE-200,CWE-863,CWE-863,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39165,True,True,CWE-89;CWE-200,CWE-89,CWE-89,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39167,True,True,CWE-863;CWE-269,CWE-269,CWE-269,CWE-863,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39168,True,True,CWE-639;CWE-269,CWE-269,CWE-269,CWE-639,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39171,True,True,CWE-770;CWE-400;CWE-1333,CWE-400,CWE-400,CWE-770;CWE-1333,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39175,True,True,CWE-79;CWE-94,CWE-79,CWE-79,CWE-94,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39177,True,True,CWE-347;CWE-287;CWE-290,CWE-287,CWE-287,CWE-347;CWE-290,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-3918,True,True,CWE-1321;CWE-913,CWE-1321,CWE-1321,CWE-913,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39180,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2021-39184,True,True,CWE-668,CWE-862,,CWE-668,CWE-862,False,False,0.0,0.0,0
CVE-2021-39186,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2021-39187,True,False,CWE-20,,,CWE-20,,False,False,0.0,0,0
CVE-2021-39192,True,True,CWE-863;CWE-200;CWE-639,CWE-200,CWE-200,CWE-863;CWE-639,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39194,True,True,CWE-770;CWE-835,CWE-835,CWE-835,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39196,True,True,CWE-306;CWE-754,CWE-754,CWE-754,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39200,True,True,CWE-352;CWE-200,CWE-200,CWE-200,CWE-352,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39210,True,True,CWE-79;CWE-312;CWE-319,CWE-732,,CWE-79;CWE-312;CWE-319,CWE-732,False,False,0.0,0.0,0
CVE-2021-39212,False,True,,CWE-362,,,CWE-362,False,False,0,0.0,0
CVE-2021-39213,True,True,CWE-863;CWE-639,CWE-74,,CWE-863;CWE-639,CWE-74,False,False,0.0,0.0,0
CVE-2021-39215,True,True,CWE-287;CWE-327,CWE-287,CWE-287,CWE-327,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39220,True,True,CWE-668;CWE-200,CWE-200;CWE-20,CWE-200,CWE-668,CWE-20,True,False,0.5,0.5,0.5
CVE-2021-39225,True,True,CWE-639;CWE-862,CWE-862,CWE-862,CWE-639,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39227,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-39229,True,True,CWE-400;CWE-1333,CWE-1333,CWE-1333,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39231,True,True,CWE-306;CWE-862,CWE-862,CWE-862,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39232,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39233,True,False,CWE-862,,,CWE-862,,False,False,0.0,0,0
CVE-2021-39234,True,True,CWE-863;CWE-639,CWE-20,,CWE-863;CWE-639,CWE-20,False,False,0.0,0.0,0
CVE-2021-39235,True,True,CWE-863,CWE-862,,CWE-863,CWE-862,False,False,0.0,0.0,0
CVE-2021-39236,True,True,CWE-863;CWE-639,CWE-862,,CWE-863;CWE-639,CWE-862,False,False,0.0,0.0,0
CVE-2021-39244,True,True,CWE-668;CWE-78,CWE-78,CWE-78,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39247,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-39249,True,True,CWE-79;CWE-330;CWE-434,CWE-79;CWE-330,CWE-79;CWE-330,CWE-434,,True,False,0.6666666666666666,1.0,0.8
CVE-2021-39254,True,True,CWE-190;CWE-119,CWE-190;CWE-119,CWE-190;CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-39256,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39261,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39263,True,True,CWE-787;CWE-119,CWE-119;CWE-20,CWE-119,CWE-787,CWE-20,True,False,0.5,0.5,0.5
CVE-2021-39272,True,True,CWE-295;CWE-319,CWE-319,CWE-319,CWE-295,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39279,True,True,CWE-77;CWE-78,CWE-78,CWE-78,CWE-77,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-3928,True,True,CWE-908;CWE-909,CWE-119,,CWE-908;CWE-909,CWE-119,False,False,0.0,0.0,0
CVE-2021-39282,True,True,CWE-401,CWE-401,CWE-401,,,True,True,1.0,1.0,1.0
CVE-2021-39289,True,True,CWE-522;CWE-312;CWE-319,CWE-522,CWE-522,CWE-312;CWE-319,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39291,True,True,CWE-522;CWE-532;CWE-798,CWE-532,CWE-532,CWE-522;CWE-798,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39303,True,True,CWE-918,CWE-918,CWE-918,,,True,True,1.0,1.0,1.0
CVE-2021-39321,True,True,CWE-863;CWE-502,CWE-863;CWE-502,CWE-863;CWE-502,,,True,True,1.0,1.0,1.0
CVE-2021-39327,True,True,CWE-200;CWE-552,CWE-459,,CWE-200;CWE-552,CWE-459,False,False,0.0,0.0,0
CVE-2021-39333,True,False,CWE-862,,,CWE-862,,False,False,0.0,0,0
CVE-2021-3934,True,True,CWE-94;CWE-78,CWE-78,CWE-78,CWE-94,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39341,True,True,CWE-863;CWE-306;CWE-862,CWE-863,CWE-863,CWE-306;CWE-862,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39342,True,True,CWE-522;CWE-668,CWE-522,CWE-522,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39347,True,True,CWE-639;CWE-862,CWE-862,CWE-862,CWE-639,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39348,True,True,CWE-79;CWE-116,CWE-79,CWE-79,CWE-116,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39363,True,True,CWE-290;CWE-294,CWE-77,,CWE-290;CWE-294,CWE-77,False,False,0.0,0.0,0
CVE-2021-39373,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2021-39383,True,True,CWE-94;CWE-78,CWE-94,CWE-94,CWE-78,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39402,True,True,CWE-79;CWE-94,CWE-79,CWE-79,CWE-94,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39458,True,True,CWE-22;CWE-209,CWE-209,CWE-209,CWE-22,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39503,True,True,CWE-22;CWE-668;CWE-94,CWE-94,CWE-94,CWE-22;CWE-668,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39509,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2021-39510,True,True,CWE-77;CWE-78,CWE-78,CWE-78,CWE-77,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39518,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-39522,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39525,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-39527,True,True,CWE-1284;CWE-119,CWE-119,CWE-119,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39530,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39531,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39533,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39534,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39536,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39537,True,True,CWE-125;CWE-119,CWE-119,CWE-119,CWE-125,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39544,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39546,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39550,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39551,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39552,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39613,True,True,CWE-916;CWE-798,CWE-798,CWE-798,CWE-916,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39614,True,True,CWE-916;CWE-798,CWE-798,CWE-798,CWE-916,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39615,True,True,CWE-798,CWE-798,CWE-798,,,True,True,1.0,1.0,1.0
CVE-2021-39619,True,False,CWE-862,,,CWE-862,,False,False,0.0,0,0
CVE-2021-39621,False,True,,CWE-732,,,CWE-732,False,False,0,0.0,0
CVE-2021-39622,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39627,True,True,CWE-863,CWE-732,,CWE-863,CWE-732,False,False,0.0,0.0,0
CVE-2021-39630,True,True,CWE-862;CWE-732,CWE-863,,CWE-862;CWE-732,CWE-863,False,False,0.0,0.0,0
CVE-2021-39636,True,True,CWE-908;CWE-909;CWE-665,CWE-665,CWE-665,CWE-908;CWE-909,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39639,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39643,True,True,CWE-862;CWE-252;CWE-754,CWE-252,CWE-252,CWE-862;CWE-754,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39648,True,True,CWE-362;CWE-416,CWE-362,CWE-362,CWE-416,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39651,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39653,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2021-39662,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-3967,True,False,CWE-863;CWE-639;CWE-269,,,CWE-863;CWE-639;CWE-269,,False,False,0.0,0,0
CVE-2021-3968,True,True,CWE-416;CWE-119,CWE-119,CWE-119,CWE-416,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39686,True,True,CWE-667;CWE-362,CWE-362,CWE-362,CWE-667,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39689,True,True,CWE-345;CWE-252,CWE-345,CWE-345,CWE-252,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39697,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39706,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-3973,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-39734,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39738,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39742,True,True,CWE-668;CWE-862,CWE-862,CWE-862,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39743,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39749,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39750,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39751,True,True,CWE-862;CWE-200,CWE-862,CWE-862,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39753,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39758,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39768,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39769,True,True,CWE-203;CWE-862,CWE-862,CWE-862,CWE-203,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39770,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39772,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39777,True,True,CWE-203;CWE-862,CWE-862,CWE-862,CWE-203,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39778,True,True,CWE-203;CWE-20,CWE-20,CWE-20,CWE-203,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39779,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39780,True,True,CWE-862;CWE-732,CWE-862,CWE-862,CWE-732,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39782,True,True,CWE-862;CWE-755,CWE-862,CWE-862,CWE-755,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39783,True,True,CWE-862;CWE-732,CWE-862,CWE-862,CWE-732,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39784,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39789,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39790,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-39792,True,True,CWE-362;CWE-416,CWE-362;CWE-125;CWE-416,CWE-362;CWE-416,,CWE-125,True,False,1.0,0.6666666666666666,0.8
CVE-2021-39793,True,True,CWE-682;CWE-787,CWE-787,CWE-787,CWE-682,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39794,True,True,CWE-862;CWE-732,CWE-862,CWE-862,CWE-732,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39797,True,True,CWE-862,CWE-269,,CWE-862,CWE-269,False,False,0.0,0.0,0
CVE-2021-39798,True,True,CWE-125;CWE-754,CWE-119,,CWE-125;CWE-754,CWE-119,False,False,0.0,0.0,0
CVE-2021-39799,True,True,CWE-863;CWE-20,CWE-863,CWE-863,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39802,True,True,CWE-668;CWE-862,CWE-863,,CWE-668;CWE-862,CWE-863,False,False,0.0,0.0,0
CVE-2021-39803,True,True,CWE-667;CWE-362;CWE-416,CWE-125;CWE-416,CWE-416,CWE-667;CWE-362,CWE-125,True,False,0.3333333333333333,0.5,0.4
CVE-2021-39807,True,True,CWE-862;CWE-732,CWE-862,CWE-862,CWE-732,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39808,True,True,CWE-1284;CWE-20,CWE-862,,CWE-1284;CWE-20,CWE-862,False,False,0.0,0.0,0
CVE-2021-39816,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39817,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39818,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39819,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39824,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39830,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39832,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39845,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39846,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-39855,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-39856,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-39857,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-39872,True,True,CWE-863;CWE-287;CWE-639,CWE-287,CWE-287,CWE-863;CWE-639,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39875,True,False,CWE-863;CWE-639,,,CWE-863;CWE-639,,False,False,0.0,0,0
CVE-2021-39876,True,True,CWE-863;CWE-200,CWE-863,CWE-863,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39877,True,True,CWE-400;CWE-1333,CWE-1333,CWE-1333,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39883,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2021-39888,True,False,CWE-863;CWE-200,,,CWE-863;CWE-200,,False,False,0.0,0,0
CVE-2021-39889,True,True,CWE-639;CWE-200,CWE-639,CWE-639,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39890,True,True,CWE-306;CWE-287,CWE-287,CWE-287,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39891,True,True,CWE-459;CWE-668,CWE-459,CWE-459,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39898,True,True,CWE-639;CWE-200;CWE-798,CWE-200,CWE-200,CWE-639;CWE-798,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39900,True,True,CWE-200;CWE-532,CWE-532,CWE-532,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39902,True,True,CWE-863;CWE-639;CWE-755,CWE-863,CWE-863,CWE-639;CWE-755,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39903,True,False,CWE-863;CWE-269,,,CWE-863;CWE-269,,False,False,0.0,0,0
CVE-2021-39904,True,True,CWE-863;CWE-639,CWE-863,CWE-863,CWE-639,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39910,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2021-39911,True,False,CWE-863;CWE-200,,,CWE-863;CWE-200,,False,False,0.0,0,0
CVE-2021-39913,True,True,CWE-522;CWE-532,CWE-532,CWE-532,CWE-522,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39914,True,True,CWE-400;CWE-1333,CWE-1333,CWE-1333,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39915,True,False,CWE-863;CWE-200,,,CWE-863;CWE-200,,False,False,0.0,0,0
CVE-2021-39916,True,True,CWE-863;CWE-639;CWE-862,CWE-639,CWE-639,CWE-863;CWE-862,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39917,True,True,CWE-400;CWE-1333,CWE-1333,CWE-1333,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39918,True,True,CWE-863;CWE-639,CWE-863,CWE-863,CWE-639,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-3992,True,True,CWE-425;CWE-639,CWE-639,CWE-639,CWE-425,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39930,True,True,CWE-863;CWE-425;CWE-862,CWE-425,CWE-425,CWE-863;CWE-862,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39932,True,True,CWE-400;CWE-20,CWE-400;CWE-20,CWE-400;CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-39934,True,True,CWE-639;CWE-200,CWE-639,CWE-639,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39936,True,True,CWE-863;CWE-269,CWE-863,CWE-863,CWE-269,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39938,True,True,CWE-400;CWE-1333,CWE-1333,CWE-1333,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39939,True,True,CWE-770;CWE-400,CWE-400,CWE-400,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39941,True,True,CWE-863;CWE-200,CWE-200,CWE-200,CWE-863,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39942,True,True,CWE-1284;CWE-400,CWE-400,CWE-400,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39943,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2021-39944,True,True,CWE-863;CWE-639;CWE-269,CWE-269,CWE-269,CWE-863;CWE-639,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-39945,True,True,CWE-863;CWE-639,CWE-863,CWE-863,CWE-639,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-39972,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-39976,True,False,CWE-862;CWE-269,,,CWE-862;CWE-269,,False,False,0.0,0,0
CVE-2021-39979,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2021-39980,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-39982,True,True,CWE-269,CWE-269,CWE-269,,,True,True,1.0,1.0,1.0
CVE-2021-39992,True,True,CWE-732,CWE-732,CWE-732,,,True,True,1.0,1.0,1.0
